,Hotel Name,Address,Rating (5),Price (2)
5864,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5865,Mughal's,"MF Road, West Pune",5.0,1000
5866,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5867,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5868,High Garden,"GS Bapat Road, West Pune",4.2,1000
5869,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5870,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5871,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5872,Wok Toss,TG West Pune,4.7,1000
5873,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5874,Fountain House,HG West Pune,4.4,1500
5875,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5876,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5877,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5878,Little Italy,"IS Nagar, West Pune",4.1,1500
5879,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5880,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5881,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5882,Madeline,"MS Nagar, West Pune",4.4,900
5883,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5884,Mughal's,"MF Road, West Pune",5.0,1000
5885,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5886,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5887,High Garden,"GS Bapat Road, West Pune",4.2,1000
5888,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5889,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5890,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5891,Wok Toss,TG West Pune,4.7,1000
5892,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5893,Fountain House,HG West Pune,4.4,1500
5894,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5895,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5896,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5897,Little Italy,"IS Nagar, West Pune",4.1,1500
5898,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5899,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5900,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5901,Madeline,"MS Nagar, West Pune",4.4,900
5902,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5903,Mughal's,"MF Road, West Pune",5.0,1000
5904,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5905,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5906,High Garden,"GS Bapat Road, West Pune",4.2,1000
5907,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5908,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5909,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5910,Wok Toss,TG West Pune,4.7,1000
5911,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5912,Fountain House,HG West Pune,4.4,1500
5913,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5914,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5915,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5916,Little Italy,"IS Nagar, West Pune",4.1,1500
5917,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5918,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5919,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5920,Madeline,"MS Nagar, West Pune",4.4,900
5921,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5922,Mughal's,"MF Road, West Pune",5.0,1000
5923,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5924,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5925,High Garden,"GS Bapat Road, West Pune",4.2,1000
5926,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5927,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5928,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5929,Wok Toss,TG West Pune,4.7,1000
5930,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5931,Fountain House,HG West Pune,4.4,1500
5932,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5933,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5934,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5935,Little Italy,"IS Nagar, West Pune",4.1,1500
5936,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5937,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5938,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5939,Madeline,"MS Nagar, West Pune",4.4,900
5940,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5941,Mughal's,"MF Road, West Pune",5.0,1000
5942,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5943,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5944,High Garden,"GS Bapat Road, West Pune",4.2,1000
5945,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5946,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5947,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5948,Wok Toss,TG West Pune,4.7,1000
5949,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5950,Fountain House,HG West Pune,4.4,1500
5951,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5952,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5953,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5954,Little Italy,"IS Nagar, West Pune",4.1,1500
5955,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5956,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5957,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5958,Madeline,"MS Nagar, West Pune",4.4,900
5959,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5960,Mughal's,"MF Road, West Pune",5.0,1000
5961,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5962,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5963,High Garden,"GS Bapat Road, West Pune",4.2,1000
5964,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5965,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5966,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5967,Wok Toss,TG West Pune,4.7,1000
5968,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5969,Fountain House,HG West Pune,4.4,1500
5970,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5971,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5972,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5973,Little Italy,"IS Nagar, West Pune",4.1,1500
5974,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5975,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5976,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5977,Madeline,"MS Nagar, West Pune",4.4,900
5978,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5979,Mughal's,"MF Road, West Pune",5.0,1000
5980,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
5981,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
5982,High Garden,"GS Bapat Road, West Pune",4.2,1000
5983,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
5984,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
5985,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
5986,Wok Toss,TG West Pune,4.7,1000
5987,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
5988,Fountain House,HG West Pune,4.4,1500
5989,Urban Tadka,"TS Nagar, West Pune",4.6,1100
5990,Pop Tate's,"TS Nagar, West Pune",4.4,1900
5991,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
5992,Little Italy,"IS Nagar, West Pune",4.1,1500
5993,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
5994,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
5995,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
5996,Madeline,"MS Nagar, West Pune",4.4,900
5997,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
5998,Mughal's,"MF Road, West Pune",5.0,1000
5999,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6000,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6001,High Garden,"GS Bapat Road, West Pune",4.2,1000
6002,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6003,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6004,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6005,Wok Toss,TG West Pune,4.7,1000
6006,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6007,Fountain House,HG West Pune,4.4,1500
6008,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6009,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6010,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6011,Little Italy,"IS Nagar, West Pune",4.1,1500
6012,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6013,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6014,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6015,Madeline,"MS Nagar, West Pune",4.4,900
6016,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6017,Mughal's,"MF Road, West Pune",5.0,1000
6018,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6019,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6020,High Garden,"GS Bapat Road, West Pune",4.2,1000
6021,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6022,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
6023,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
6024,Wok Toss,TG West Pune,4.7,1000
6025,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
6026,Fountain House,HG West Pune,4.4,1500
6027,Urban Tadka,"TS Nagar, West Pune",4.6,1100
6028,Pop Tate's,"TS Nagar, West Pune",4.4,1900
6029,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
6030,Little Italy,"IS Nagar, West Pune",4.1,1500
6031,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
6032,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
6033,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
6034,Madeline,"MS Nagar, West Pune",4.4,900
6035,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
6036,Mughal's,"MF Road, West Pune",5.0,1000
6037,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
6038,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
6039,High Garden,"GS Bapat Road, West Pune",4.2,1000
6040,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
6041,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
